Timestamp,Aimag,Title (100),Title Korean (100),Description Korean (255),Description (255),About ,About Korean,Cover (Link),Thumbnail (Link)
2/1/2023 2:35:24,Khovd,Picture of Ishken Head rock,이시겡언덕 암각화 ,"망항솜 중심지에서 7km 떨어져 있는 곳인 북쳉헤르강가 주변에 있는 이시겡언덕 바위에 사람, 가축, 동물 등 150여 모양을 음각하였다. ","Tolgoi Khad is located 7 kilometers from the center of Mankhan sum in Hovd province, 1336 km from Ulaanbaatar city, in the vicinity of the northern Tsenher River. More than 150 images of people, animals, and animals were carved into the rock by hitting the general zero of the body. There are 1 image of a human, 18 of a horse, 13 of a cow, 19 of a deer, an antelope, 1 of a camel, 17 of an ibex, 11 of an antelope, 5 of a snake, 3 of a tiger, 9 images of various symbols, and 53 images of unknown animals. There are 5 stone carvings belonging to the Old Stone Age in Mongolia, 3 of them are in the Khovd province, and one of them is this Ishgen Togol rock painting. The other two are the Blue Cave Painting and Chandman's Black Point Rock Painting. The Ishgen Togol rock painting is characterized by the fact that tigers lived in Mongolia because of the depiction of tigers. Unlike the North Blue cave paintings, they are carved into the rock. Also, in this area, researchers are still studying a large number of stone tools with stone tools from the Old Stone Age. In this valley of the Blue River, they have lived and hunted deer since ancient times, leaving not only the tools and weapons they used, but also the wonderful works of art and culture. The pictures of animals on the rocks of Ishgen Tolg are not only here and there, but also in any direction. The color of the engraving has faded with age and is almost indistinguishable from the color of the rock, and you can tell that it was carved and painted by hand. This indicates that it is very ancient. Compared to other petroglyphs, most paintings are depicted on the leeward side, while the Ishgen Head petroglyphs are painted on the ground on the upwind side, which is constantly being blown by the wind. It is obvious that he tried to highlight the features of his carved animals, and the ibex horn is depicted in a beautiful bow shape without reaching the back, while the horn of the antelope is drawn in a semi-circular shape with the tip folded over. The general shape of the animal's body is flattened and the head is hollowed out. It means that it is a method of painting at that time. Also, the method of leaving the abdomen and legs of animals incomplete is also observed. In the rock of Ishgen Tolg, animals such as horses, cattle, and deer are carved into the rock to represent the masculine gender.",,,demo/landmarks/Ишгэн толгойн хадны зураг3.jpg,demo/landmarks/Ишгэн толгойн хадны зураг2.jpg
2/1/2023 3:42:52,Khövsgöl,Soyon region,서여니부스 지역 ,훕스골 아이막에 가장 높은 해발 3491m 높은 뭉흐하이라항 산이다. ,"The peak of the Soyon mountain range, the highest mountain in Khuvsgul province, is the ``Eternal Dawn'' mountain. The Soyon Range is a mountainous region in the northwestern part of Mongolia and Inner Siberia. It consists of two parts: left and right. The western part is in the Republic of Tuva, and the eastern part is in Khuvsgul province. The highest point is Munkh Sardag Mountain in Khuvsgul Province, which is 3491 meters high. The Soyon area is one of the 200 eco-regions designated by the World Wide Fund for Nature as the world's most important eco-regions, and is characterized by its biodiversity, habitats, and ethnic diversity. Due to the danger of the world, animals such as fish, leopard, muskrat, brown bear, dung sheep, hummingbird, red deer, etc. live in the same area. It will be a wonderful region of ecological regularity not only in Mongolia, but also internationally.",,,demo/landmarks/Соёны бүс нутаг.jpeg,demo/landmarks/Соёны бүс нутаг2.jpg
2/1/2023 4:08:33,Khövsgöl,Khuvsgul Lake,훕스굴 호수,"무릉에서 북쪽으로 101km 떨어진 곳이 있는 호수이다. 크기는 2.760km2, 넓이는 39.5km, 길이는 133.4km, 수심이 가장 깊은 곳은 262m이며, 호수변의 길이는 350km이다. ","It is located about 870 km from Ulaanbaatar city and 102 km from Murun city. Khuvsgul Lake is said to have been formed about 7 million years ago. It is located 101 kilometers north of Murun city, passing through Alag-Erdene, Renchinlkhumbe, Khanh, and Chandman-Andur regions of Khuvsgul province. The lake has an area of 2,760 square kilometers, is 34-36 kilometers wide, 136 kilometers long, and 262 meters deep, and is located at an altitude of 1,645 meters above sea level. The length of the coastline is 414 kilometers and it is the second largest water resource in Asia. 46 streams will flow into Khuvsgul Lake, and a total area of 5,300 square kilometers will be watered. It accounts for 1% of the world's fresh water. 70% of the lake bottom area is more than 100 meters deep. There are 12 species of fish, including Siberian grayling and roach. By the last half of November, it freezes completely, and the thickness of the ice reaches 1 meter. It is surrounded by majestic high mountains, and in the south-west it is surrounded by the 3000-3200 meter high Khordol Sarda Range and the Bayan Range. The side of the lake is steep. On the left is a slight slope. On the west side of Khuvsgul Lake is the reservoir of Darkhad Depression. Darkhad depression is one of the coldest places in Mongolia. There are 4 islands in Khuvsgul Lake: Madon Khui, Khadan Khui, Dalian Khui and Baga Khui. The largest of these is the ""Navel of the Sea"" island, which is 126 meters above sea level, 3 kilometers long, 2 kilometers wide, and has an area of 5.8 square kilometers and is covered with dense forests. ""Khadan Hui"" island has high seashells, so birds gather a lot. ""Wooden Navel"" has a particularly beautiful nature. The water clarity is 24.5 meters. There are Bronze Age paintings on the rocks.",,,demo/landmarks/хөвсгөл аймаг 2 (1).jpg,demo/landmarks/хөвсгөл нуур 2.jpg
2/1/2023 5:05:51,Khövsgöl,Dayan's cave,다양데르흐 동굴,"훕스굴 아이막 차강우르솜 중심에서 동북쪽으로 35km 떨어져 있는, 몽골에서 비교적 큰 동굴 중의 하나이다. 2006년에 국가보호지역으로 지정되었고 열 칸과 여러 문으로 이루어져 있으며 여러 약수터가 있다.","The cave of Dayan Dalai, located 700 km from Ulaanbaatar, is one of the largest caves in Mongolia, located northeast of the center of Tsagaan-Ur Sum, Khuvsgol Province. The Cave of Dayan is a rare formation and a valuable natural attraction. There are more than 10 rooms inside, there are many entrances in every direction, there are many different springs, and there is fine earth paint. ""Mother's womb"" has a rim that represents a woman's vessel. The mouth of the cave is in the form of a large square door facing southeast about the middle of Pacific Mountain. Its largest bay is 3 x 4 m, and there are two smaller bays. The limestone that forms the cave has weathered and created many holes, depressions, cracks and crevices. The natural surroundings of the Dayan Caves are very beautiful. There are many caves, big and small, such as White Supa and Senjit Khad. There are many tombs and tombs around the caves. The terrain of this area is a combination of medium low mountains with a height of 1600-1900m and river valleys. Mountain tops and ridges are usually domed, but have steep sides. The mountains on the left and right sides of the river are composed of limestone and shale. It is very rich in fruits and plants such as cedar, spruce, poplar, larch, monos, red and brown willow, dog's beak, bramble, damson, juniper, goat and sheep juniper, pink dal, raspberry, anise, and strawberry. Fur-bearing animals such as moose, red deer, roe deer, wild boar, brown bear, moose and fox are abundant in the surrounding mountains. The main lake has fish such as pike, perch, gourd, roach, and walleye in its pond. There are winged birds such as harriers, falcons, eagle owls, owls, buzzards, nightingales, terns, blue herons, woodpeckers, and cranes.",,,demo/landmarks/Даян дээрхийн агуй 2.jpg,demo/landmarks/Даян дээрхийн агуй 1.jpg
2/1/2023 6:16:51,Khövsgöl,Deer statue of lung,오시깅 어워르 사슴돌 ,울란바토르에사 746km  떨어진 훕스골 아이막에 위치한 사슴돌이다. ,"746 km from Ulaanbaatar, 18 km west of Khuvsgol province's Murun city, in the foothills of Ulaan Uushig Mountain, Burentogtoh Sum area, there is a large complex of deer statues and hirgisoor sacrificial structures. There are about 30 deer statues at once. These monuments are arranged in a row from north to south and around them there are many sacrificial structures in closed and ring-shaped stone rows. This monument has the largest number of statues among the Eurasian deer stone monument complex, and occupies a special place in the study of the ancient people who carry the culture of deer and deer statues. First, in the 1970s, former Soviet researchers V.V. Volkov and E.A. Novgorodova conducted research here, and then in 1999 and 2003-2006, a joint Mongolian-Japanese research team explored two hirigisur with all the sacrificial structures and one square. graves, 4th, 7th, and 8th deer statue sacrificial structures, in 2013, the Mongolian-Russian joint research team excavated and analyzed the deer statue sacrificial complex in a wide area. The deer statues here belong to the Mongol-Uver Baygal type, or the type of statue with a model of a deer. The lowest of the statues is 133 cm and the tallest is 375 cm. The statues are made of light gray, reddish brown and blue gray granite. The carvings of the monuments have been preserved differently. Among these statues, the statue depicting a human face is the most unique. In the upper part of one narrow side of the statue, the human face, eyes, eyebrows, nose, mouth, and ears are carved and depicted with earrings in the ears. Below the human face is a necklace, 14 large and small stags are depicted encircling the statue, with pentagonal shields and mirrors in the space between them, and 14 stags are carved at the bottom of the belt, reaching up towards the sky. The belt is decorated with wall motifs and is carved with a war hoe, a scimitar, a hook, a sledgehammer, and a sledgehammer.",,,demo/landmarks/уушгийн өврийн буган чулуу1.jpg,demo/landmarks/уушгийн өврийн буган чулуу 2.jpg
2/1/2023 6:32:53,Khövsgöl,Red head deer statue,울란 톨고이 사슴돌,울란바토르에서 760km 떨어진 훕스골 아이막에 위치하는 5개의 사슴돌과 1-2개의 적석묘가 있다. ,"760 km from Ulaanbaatar city and 35 km from the province center, there are five deer statues at the foot of Ulaan Tolgoi Mountain on the west side of Erkhel Lake, and several 1-2 m high square and round hirigisur nearby. The second of these deer stone statues is 3.40 cm high and is known as the tallest deer stone in Mongolia. On the top of this deer stone statue, the image of a deer with a sun and a single oblique round hole is clearly depicted. There are more than 550 deer statues in Mongolia, more than 70 of which are stone deer statues in Khuvsgul province.",,,demo/landmarks/Улаан толгойн буган хөшөө.jpeg,demo/landmarks/Улаан толгойн буган хөшөө1.jpg
2/1/2023 7:21:51,Khövsgöl,Thirteen Mounds of Darkhad,다르하딩 13개의 어워/성황당 ,다르하드족의 숭배하고 제의를 지내는 13개의 성황당이다. ,"On the way to Ulaan Uul Sum in Khuvsgul Province, in the southern part of the Khordol Sarda mountain range, or on the Ul'in Khalzan Pass, there are 13 mounds that are revered by the Darkhad Yast cult. It is believed that these 13 mounds were created in connection with the customs of shaman who worshiped each other with the mountains and water. The Darhads, who worshiped the ten directions and the three clocks, gave their lives and worshiped thirteen, the sum of this number, so they created this 13 hill in the place with the most natural energy. The 13 mounds have a unique shape and structure, and from the parallel stone monuments, you can see a part of the life, customs, and culture of the Darkha people. Khovsgul Lake, which is a natural beauty, has many natural beauty spots around it, as well as many monuments representing the life and culture of the Darkha and Tsaatan people, and these 13 mounds are one of them.",,,demo/landmarks/Дархадын 13 овоо.jpg,demo/landmarks/Дархадын 13 овоо 2.jpg
2/1/2023 7:31:49,Khövsgöl,The land of Zaat,차탕족 ,울란바토르에서 602km 떨어진 훕스골 아이막에 사는 차탕족은 사계절 순록을 키우며 산다. ,"They live in Ulaan-Uul, Renchinlkhumbe, Bayanzurh, and Khanh sub-districts of Khuvsgul Province, which is 602 km from Ulaanbaatar. The Tuva people who live in the taiga for four seasons herding reindeer are called tsaatans. A rock carving found in 1968 in Sagil Sum area of Uvs province shows a man riding a reindeer and carrying a long spear. El sug painting is a proof that reindeer have been domesticated and used in Mongolia since ancient times.",,,demo/landmarks/Цаатны нутаг3.jpeg,demo/landmarks/Цаатны нутаг2.jpg
2/1/2023 7:52:48,Khentii,Mount Burhan Khaldun,보르항 할동 산 ,보르항할동산은 헨티 아이막에 위치하는 산이다. 울란바토르에서 279km 떨어져 있고 해발 2.361m 에 자리 잡고 있다. 옛부터 몽골인들은 이 산을 숭배해 왔다. ,"Burhan Khaldun, 279 km from Ulaanbaatar, is a mountain in the Khenti Range in Khentii Province, Mongolia. It is the birthplace of Genghis Khan, and it is a mountain revered by Mongolians, with a legend that it contains his tomb. Mongolians used to call the Khairkhan ""Khadun Khairkhan"", but later, due to the influence of Buddhism, the name Burhan was added to ""Burhan Khaldun"", and it is not disputed that Mongolians did not use the word ""God"" before the influence of Buddhism. Burhan Khaldun mountain is covered with dense trees on its back, with sparse trees only at the top and taiga vegetation. There are three mounds in Burhan Khaldun mountain, namely upper, middle and lower. The lower mound is at the foot of the mountain, and the middle mound is in the middle of the mountain. The top of the mountain has a large open area. In the middle of the square is an overturned trough-like platform that looks almost man-made. Taller than a ten-story building, the top of this mountain is the top pile. It takes about two hours to reach from the small mound to the middle mound on a good horse. In the middle of the mound, there is a large bronze pot with a diameter of about a meter. There is a beautiful clear lake in an oval canyon on the slope, going down from the big mound at the top of the mountain. Bazargur, a researcher at the Institute of Geography of MAS, put forward a new idea, and he said, ""When the Thais were living in the area called Temujin Burgi Beach, the Thais came and fled to Munkhjargalan Mountain, which is 24 kilometers from Temujin Burgi Beach. He lived in this mountain for many years. ""That's why this mountain should be the real state sacred mountain of Burhan Khaldun."" At the beginning of the long history, Han Khentii Mountain was called Burhan Khaldun. Also, there are 13 places named Burhan Khaldun in Khenti mountain range. Among them, the highest peak is called Burhan Khaldun. But this is not a sacred mountain of the state. But it is said that Genghis Khan used to worship Munkhjargalan when he went on a journey. Burhan Khaldun is a place where the heart of Mongolian people is deeply immersed in piety. In 1818, the ritual was officially performed. In 1992, an area of 12,000 km² was designated as a special protected area of Khan Khent and received state protection. In 1995, by the decree of the president, Mount Burhan Khaldun was made a sacred mountain of the state. In addition, the 39th session of the UNESCO World Heritage Committee held in Bonn, Germany in June 2015 was registered as a World Cultural Heritage under the name ""Burhan Khaldun Mountain and the sacred area surrounding it"".",,,demo/landmarks/Бурхан Халдун уул 1.jpg,demo/landmarks/Бурхан Халдун уул2.jpg
2/1/2023 8:05:25,Khentii,Baldan Bereeven Monastery,발당 베레왱 사원 ,울란바토르에서 370km 위치하며 1813년에 완공 된 사원이다.  ,"Baldanbereeven Monastery was first established in 1813 on the slopes of Mönkh-Ülziyit Mountain, a branch of Delgerhaan Mountain in the Khentii Range of Khentii Province, and is now 370 km from Ulaanbaatar. Pilgrims from Inner Mongolia used to visit Baldanbereeven Monastery, which is popularly known as the beautiful Utai. The monastery was the dominant religious center of the eastern wing of Mongolia. At its peak, there were four schools and 20 students who read books every day. The main tower was built in 1700 and was completed in 1776. With a width of 30x30 and almost 12 m, this building was one of the tallest buildings in Mongolia at that time. Baldan Baraivun is derived from the Sanskrit word drepun, which means ""boiled rice"". It is said that when they first came here to build a monastery, an old man and an old woman were boiling rice. Local people tell a legend that the old man's name was Baldan. At one time, it was one of the largest monasteries in Mongolia with 5000-6000 monks. In the 1850s, some changes were made to the main arc, and this was the peak period. In 1900, an epidemic broke out and half of the monks of the monastery were affected. In 1930, the communist regime began to persecute the monks, and in 1937, the monastery was destroyed. Since then, it has been forbidden to set foot in that direction for almost 60 years. In 1990, a few monks returned and started collecting books, and the local blacksmiths joined together to build a small wooden shrine. But now the restoration work has started. Since 2006, the monastery has been under special protection by order of the governor of Khentii province. From that time until now, travelers, tourists and pilgrims have been visiting continuously.",,,demo/landmarks/Балдан бэрээвэн хийд 2.jpg,demo/landmarks/Балдан бэрээвэн хийд 1.jpg
2/1/2023 8:33:28,Khentii,Illuminated statue of Chinggis,칭기스칸 송덕비,울란바토르에서 253km 헨티 아이막에 위치하는 다달솜에 1962년에 칭기스칸  탄생 800주년을 맞아 세워진 동상이다. ,"The monument was erected in 1962 for the 800th anniversary of the birth of Chinggis Khan, near the Three Lakes Resort in Dadal Sum, Khentii Province, 253 km from Ulaanbaatar. The model of the statue was created by the sculptor L. Mahval, 12 meters high, 10 meters wide at the base, and 4 meters thick. At the top, the fire, which has been considered as a symbol of prosperity by Mongolians since ancient times, is depicted in the form of burning fire. On the front side of the statue, a vertical portrait of Genghis Khan is carved with the dignified appearance of a statesman, the white national coat of arms is depicted in the upper right part, and the words ""Ald bie minu aljaav za aljaatutu"" are written on the left side of Genghis Khan. It is written in old Mongolian script. On the back of the statue there is an inscription: ""Dedicated to the 800th anniversary of the birth of Genghis Khan, the founder of the Mongolian state.""",,,demo/landmarks/Чингисийн гэрэлт хөшөө.jpg,demo/landmarks/Чингисийн гэрэлт хөшөө 2.jpg
2/1/2023 8:49:38,Khentii,Spleen becomes,댈룽 벌덕,울란바토르에서 580km 헨티 아이막에 위치하는 댈룽 벌덕이 칭기스칸이 태어난 곳이다. ,"Mongolians still worship a place called Deloon Dasat in Dadal Sum, Khentii Province, 580 km from Ulaanbaatar. Because it is said that the Great Emperor Genghis Khan was born there. In history, this place was called Boldog, who was the home of the hero Yesuhei. When Queen Oulen gave birth to her first son here, the son was born with a calf as big as his ankle, so it is customary to feed the new-born mother with mutton soup, but it is said that an unmarked yellow mare was given soup to say, ""A hero has been born."" It has been recorded in history that the spleen of a mare that has been dropped is buried in the ground and that place becomes Spleen later on.",,,demo/landmarks/Дэлүүн болдог 2.jpg,demo/landmarks/Дэлүүн болдог.jpg
2/1/2023 8:53:05,Khentii,Black Heart Blue Lake,하르 주르히니 후히 호수 ,울란바토르에서 280km 떨어져 있으며 헨티 아이막에 위치하는 해발 1675m 높이의  호수이다. ,"280 km from Ulaanbaatar city, there is a blue lake of the Black Heart near the Cenheri river, 35 km north of the center of Tsenhermandal Sum, Khentii province, and 35 km north of the main road of the eastern region. Khokh Lake is two connected freshwater lakes located in the foothills of Harzurkh Mountain at an altitude of 1675 meters above sea level. Behind the lake is Harzurkh mountain with its peak without trees and behind it with forest. Blue Lake is a beautiful natural area surrounded by mountains and rich in wildlife and plants. In this place, in 1189, in the year of the Rooster, Temujin was enthroned on the throne of Mongolia and crowned with the title of Genghis Khan or Dalai Ikh Khan. In the Secret Bureau of Mongolia, there are names of water in places like Khokh Nuur, Khar Dari Uul, and Sengur Gorhi. On the shore of the lake, there is a monument built for the 840th anniversary of Genghis Khan's conquest, and around it, in a half-moon-shaped square with a diameter of 108 meters, wooden carvings of 36 kings of the Golden Dynasty, who built the Mongolian state, are placed. In the central part of them, there are carvings of Genghis Khan, his father Yesuhei, Queen Mother Ölen, and Burte Ujin, the great queen of the state. In front of the carvings of the kings, there is a panel with explanations in English and Mongolian about the deeds they created while building the Mongolian state and the important events that happened at that time. On both sides of the main gate, nine stone carvings of Genghis Khan's generals are placed, and there are a total of 50 wood carvings in this complex.",,,demo/landmarks/Хар зүрхний хөх нуур1.jpg,demo/landmarks/Хар зүрхний хөх нуур2.jpg
2/1/2023 9:02:36,Khentii,KHERLENG RURAL ISLAND,헤를렝 시골섬 ,울란바토르에서 250km 떨어져 있으며 옛 우구데이 왕. 뭉크 왕이 왕위에 오른   역사적인 장소이다. ,"250 km from Ulaanbaatar city, the area of Delgerhaan Sum, Khentii province. The Kherlen River originates from the Khentii Wall and is located in a big bend that turns to the east. There is a 30 km long and 20 km wide plain in the Kherlen bend, 1300 meters above sea level, south of Kherlen Bayan Red Mountain and west of Kherlen Tono Mountain. Khudeo Aral is a historical place where a great meeting was held and King Ogodei, Munk, and Yesentumor were enthroned. There are several lakes, such as Khedo Lake, Toson Lake, Zamagt Lake, and White Lake. In the lap of Kherlenbayan red mountain, there are 7 small heads that penetrate into Kherlen. Researchers believe that the Seven is the Seven that appears in the Secret Bureau of Mongolia. In the east is the Blue River and in the north is the Blue River / Sengur Creek / – a mixed field region of mountains, valleys and valleys, occupying an area of about 4,000 square kilometers. Most of this area is in the Delgerkhaan Sum area and was designated as a State Reserve in 1962 and 1998. On the 750th anniversary of the completion of the Mongolian Secret Bureau, an illuminated statue of Genghis Khan was erected on the rural island of Kherlen. Kherlen's rural island is the heartland of the Mongolian state, where successive kings sat on their thrones, repeatedly convened to discuss state affairs, the royal court, the first capital of Mongolia, and later the center of the virgin idol of kings. There are now more than 10 monuments that are officially protected by the state and local government. In addition to physical monuments such as the ruins of the first capital city of Mongolia, ""Aurag"", and the illuminated monument dedicated to the 750th anniversary of the secret bureau, the black coat of arms of all the Mongolian military was created in this area, and the great kings of the golden family sat on the throne, Hulan queen, Tului izba, High Saint Zanabazar. There are many places and mountains associated with historical people, as well as the Thirteen Mounds, Doolon Tsavai, Shilhentseg, Aurag, Atsaagi Khad, Tsooj kati, Ar Ovor Khor, Chinggis Road, which have been recorded in secret bureaus and other documents, folk legends, etc. , Goon zel, Daltu mouth, Sair kheer, Harild lake, Khedo bhurd, khu bhurd, Sengur stream, Kherlen river, Gua dov, Shaman's bed, Blue water, Uhaa haya, Two cliffs of Flag, Red stone of Thangara, Ulaan Bulsh, Bulshit Ders , Black Field, Blue Lake, Hunnu Dam, and dozens of water names have been handed down to this day in history and legends.",,,demo/landmarks/Хэрлэнгийн хөдөө арал 2.jpg,demo/landmarks/хэрлэнгийн хөдөө арал 1.jpg
2/1/2023 9:24:00,Khentii,Teller's Squirrel,우글릭칭 헤렘 ,울란바토르에서 458km 떨어져 있는 헨티 아이막에 위치한다. ,"The wall, which is carefully hewn out of the face of stone without covering it with mud, is called the Oglegichi wall, which is 458 km from Ulaanbaatar city and 231 km from the center of Khentii province. The stone masonry of the wall of the wall with the remains of a small earthen embankment and 2 doors with a width of about 3m is clearly visible in the south-east and south parts, and it is difficult to distinguish the other parts from the ground. The thickness of the wall is 2.5 m, the height of the wall is on average 2.5-4.5 m, but the highest part reaches 3.1 m. The local people call the steep cliff clearly visible from a distance in the middle of the wall ""Genghis's horse harness"". There are no traces of a building inside the wall, and it is believed to have been a stronghold of archers from the 12th-14th centuries, based on the leveling of earthen steps against the walls.",,,demo/landmarks/Өглөгчийн хэрэм 2.jpg,demo/landmarks/Өглөгчийн хэрэм.jpg
2/1/2023 9:28:01,Khentii,Rock Spring,라샨 바위,"헨티 아이막 바트시레트솜 빈데르산자락 동남쪽에 위치하는 바위이다. 라샨바위에 음각한 수백 도장, 사람과 동물 문양은 신석기시대 부터 16세기에 해당하는 몽골도부지역의 커다란 문화재이다. 지금으로부터 4천만-1억천만 년에 헨치산맥 주변에 거주하였던 원시시대인들이 돌로 무기를 만들어, 야생마, 두더지 등을 사냥하며 살았다는 것을 이 암각화가 보여 주고 있다. ","413 km from Ulaanbaatar city and 186 km from the center of Khentii province, Batshireet Sum area, the rocky headland southeast of Binder mountain is called Binder's jaw or Rashaan Khad. Paleolithic, Mesolithic, and Neolithic stone tools, early bronze and iron age deer statues, graves, Huns, Kidan, and Mongols can be found in this area. On the rock of the spa, he punched and painted images of animals and people belonging to many periods of history from the Upper Paleolithic to the Middle Ages, carved several centuries of clan seals, and left more than twenty inscriptions in Orkhon, Kidan, Arab-Persian, Chinese, Tibetan, and Mongolian scripts. During the excavation, four cultural layers were found in the soil structure. 950 m to the east of the rock, there are 2 statues, 195:30 cm in size, with figures of deer on all four sides, and two without figures. There are 12 large and small graves around the monument.",,,demo/landmarks/Рашаан хад 2.jpg,demo/landmarks/Рашаан хад.jpg
2/1/2023 9:33:01,Khentii,Duurlig Pine Hun's Tomb,흉노 적석묘 ,울란바토르에서 440km 헨티 아이막 중심지에서 154km 떨어져 있는 곳에 옛 흉노 적석묘가 많이 발굴 되었다.,"Duurlig Pine Monument, 440 km from Ulaanbaatar and 154 km from the center of Khentii province, are the graves of Hun nobles scattered in the pine forest in front of Bayan-Adraga sum center of Khentii province. A total of 299 graves were counted and registered here, most of which are the graves of the nobles. The Duurlig Pine Tombs are believed to be the burials of the eastern wing of the Hun dynasty. Headed graves vary in size. The largest one is located at the north-eastern edge of the cemetery, its main structure measures 40x40 m and the nave is about 60 m long. The small grave with a pile is about 5x5 m in size and has a pile up to 5 m long. Most of the graves in the cemetery are about 10-15 m, 20-25 m. The memorial site was first discovered in 1974 by H. Perle, and in 1991, as part of the Mongolian-Japanese joint ""Three Rivers"" project, a background image and a description of some graves were first published. Between 2006 and 2011, the field analysis department of the joint Mongolian-Korean project ""Mon-Sol"" updated the background map and excavated 3 noble tombs and 13 small and satellite tombs located in the southwestern part of the cemetery. Duurlig pine graves have relatively rich finds. Many kinds of artifacts were found, such as bronze bowls, tsars, teapots, mirrors, tea-painted bowls, vintage necklaces, jade articles, iron dinner spoons, filters, horse and cattle equipment, and the remains of chariots. Among the finds were rare items such as stone beads made in Central Asia and present-day Afghanistan, in addition to Han China. Also, during the excavation of the 2nd tomb, the remains of the wood that was used during early tomb looting were found, and the sample taken from it was dated to the end of the 1st century AD, which became an important tool for clarifying the time when the Hun tombs were looted and destroyed.",,,demo/landmarks/Дуурлиг нарсны Хүннүгийн булш.jpg2.jpg,demo/landmarks/Дуурлиг нарсны Хүннүгийн булш.jpg
2/3/2023 16:42:59,Dundgobi,White Supra,차강소브라가,돈도고비 아이막 을지트솜 지역에 있는 델산에서 서북쪽에 위치하는 절벽이다. 울란바토르에서 440km 떨어져 있다.원시시대 바다의 바닥 진흙이 세월이 지나 절벽으로 굳은 것이라고 한다. ,"Tsagaan Suvarga is located in the Ulziit Sum area of Dundgov Province, 440 km from Ulaanbaatar. It is a walled stupa that looks like a stupa when viewed from a distance. Tsagaan Suvarg is one of the unique natural formations with a height of 60 meters and a total length of more than 400 meters.",,,demo/landmarks/цагаан суврага 2.jpg,demo/landmarks/Цагаан суврага 1.jpeg
2/3/2023 16:51:45,Zavkhan,Otgontenger,어트겅텡게르,"잡항아이막 어트겅, 알다르항 솜 지역에 위치하는 항가이 산맥 정상인 어트겅텡게르산은 해발 4.021m이다. 어트겅텡게르산을 포함해 총 95.510ha 지역을 국가보호지역으로 지정하였는데 그 중 7.074ha 는 숲, 1.852ha는 호수와 강이다.","Mount Utgentenger is 4.021m above sea level, the summit of the Hangai Mountains located in the Utgeng and Aldarhang Som regions of Jabhang Aimag. A total of 95.510 ha, including Mt. Utgentenger, was designated as a national protection area, of which 7.074 ha is forest and 1.852 ha is lake and river. Since 1779, the Mongols have been honoring this mountain with respect and ceremonies. And although it was banned under socialist oppression in 1930, it was reinstated in 1995 by presidential decree. According to the order, the ceremony was held once every four years. There are rare medicinal herbs and about 50 springs of 15-35 degrees Celsius around the mountain.",,,demo/landmarks/Отгонтэнгэр хайрхан.jfif,demo/landmarks/Отгонтэнгэр хайрхан2.jpg
2/6/2023 10:06:02,Terelj,Gorkhi Terelj Natural Complex,거르흐 테렐지 국립공원 ,"Gorkhi Terelj 국립공원은 울란바타르에서 70 km 지점에 있습니다. 울란바타르 근교에 위치한 이 곳에서  몽골의 넓은 초원과 풍경과 바위와 숲으로 어우러진 산, 몽골식 전통 게르  유목민 생활의 매력적인 모습을 볼 수 있습니다.  ","Gorkhi-Terelj National Park is located 70 km northeast of Ulaanbaatar. In this area, not far from the city, you can see the unique natural formations of mountains, rocks, plants, flowers, and winged birds, as well as get to know the life of nomads.",,,demo/landmarks/Тэрэлж.jpg,demo/landmarks/Тэрэлж 2.jpg
